transaction_id,txn_date,amount,party_name,gstin,category,invoice_number,is_tds_deducted,is_anomaly
TXN-2025-00203,2025-01-23,31775.19,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,HSN 2710,INV/2025/41963,True,0
TXN-2025-00204,2025-04-29,31040.3,Global Enterprises,33EEEEE5803F6Z4,SAC 9983,INV/2025/97580,True,0
TXN-2025-00205,2025-04-08,4437.58,Verma Stationery Traders,27BBBBB7924C5Z3,HSN 8471,INV/2025/74789,True,0
TXN-2025-00206,2025-03-25,6309.05,Infosys Limited,07AAAAA1488A4Z4,HSN 2710,INV/2025/37802,True,0
TXN-2025-00207,2025-04-01,20171.54,Apex Packaging Solutions,09CCCCC3664C6Z4,HSN 5208,INV/2025/54608,True,0
TXN-2025-00208,2025-03-13,20151.39,Chawla IT Services,27BBBBB3677P7Z5,SAC 9983,INV/2025/46211,True,0
TXN-2025-00209,2025-05-23,20171.75,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,SAC 9983,INV/2025/35042,True,0
TXN-2025-00210,2025-01-22,250000.0,Sharma Logistics & Freight,33EEEEE1434F4Z9,SAC 9965,INV/2025/63271,True,0
TXN-2025-00211,2025-05-06,21093.34,Delhi Distribution Network,19DDDDD9785A7Z2,HSN 4819,INV/2025/41499,True,0
TXN-2025-00212,2025-06-26,33138.55,Aggarwal Auto Components,07AAAAA6881C5Z1,SAC 9965,INV/2025/74332,True,0
TXN-2025-00213,2025-04-25,28658.39,Apex Packaging Solutions,09CCCCC3664C6Z4,HSN 8471,INV/2025/22196,True,0
TXN-2025-00214,2025-03-17,22496.45,Sharma Logistics & Freight,33EEEEE1434F4Z9,HSN 2710,INV/2025/41890,True,0
TXN-2025-00215,2025-03-20,10381.54,Kapur Electronics,07AAAAA1750B5Z2,SAC 9983,INV/2025/58368,True,0
TXN-2025-00216,2025-05-02,24518.31,Delhi Distribution Network,19DDDDD9785A7Z2,SAC 9983,INV/2025/55056,True,0
TXN-2025-00217,2025-04-19,7199.31,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,SAC 9983,INV/2025/53357,True,0
TXN-2025-00218,2025-04-01,11053.97,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,HSN 2710,INV/2025/45509,True,0
TXN-2025-00219,2025-03-20,9060.77,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,HSN 7208,INV/2025/25814,True,0
TXN-2025-00220,2025-02-19,14264.07,Verma Stationery Traders,27BBBBB7924C5Z3,HSN 8471,INV/2025/80236,True,0
TXN-2025-00221,2025-06-26,85112.3,Infosys Limited,07AAAAA1488A4Z4,HSN 7208,INV/2025/38361,True,0
TXN-2025-00222,2025-05-04,2999.46,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,SAC 9965,INV/2025/87278,True,0
TXN-2025-00223,2025-05-15,23132.83,Global Enterprises,33EEEEE5803F6Z4,HSN 5208,INV/2025/23176,True,0
TXN-2025-00224,2025-02-19,3676.91,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,HSN 7208,INV/2025/57301,True,0
TXN-2025-00225,2025-02-15,9158.65,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,HSN 8471,INV/2025/80010,True,0
TXN-2025-00226,2025-02-02,31925.5,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,HSN 8471,INV/2025/17146,True,0
TXN-2025-00227,2025-05-22,128893.95,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,UNCLASSIFIED,INV/2025/26551,True,1
TXN-2025-00228,2025-06-13,5640.93,Bharat Petroleum Dealer,09CCCCC2169F3Z9,HSN 4819,INV/2025/74340,True,0
TXN-2025-00229,2025-01-27,7538.34,Bharat Petroleum Dealer,09CCCCC2169F3Z9,HSN 8471,INV/2025/85243,True,0
TXN-2025-00230,2025-03-14,23009.86,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 2710,INV/2025/67733,True,0
TXN-2025-00231,2025-03-29,7448.04,Infosys Limited,07AAAAA1488A4Z4,HSN 8471,INV/2025/43092,True,0
TXN-2025-00232,2025-05-03,15885.58,Reliance Industries Ltd,27BBBBB2679F2Z7,HSN 4819,INV/2025/18564,True,0
TXN-2025-00233,2025-04-13,218142.78,Aggarwal Auto Components,07AAAAA6881C5Z1,UNCLASSIFIED,INV/2025/85631,True,1
TXN-2025-00234,2025-06-11,7932.47,Kapur Electronics,07AAAAA1750B5Z2,HSN 8471,INV/2025/29887,True,0
TXN-2025-00235,2025-02-08,74247.19,Apex Packaging Solutions,09CCCCC3664C6Z4,SAC 9983,INV/2025/49824,True,0
TXN-2025-00236,2025-01-22,22184.19,Sharma Logistics & Freight,33EEEEE1434F4Z9,HSN 8471,INV/2025/83147,True,0
TXN-2025-00237,2025-04-17,2643.57,Global Enterprises,33EEEEE5803F6Z4,SAC 9983,INV/2025/91057,True,0
TXN-2025-00238,2025-02-27,15508.81,Apex Packaging Solutions,09CCCCC3664C6Z4,SAC 9983,INV/2025/59856,True,0
TXN-2025-00239,2025-04-26,7868.09,Chawla IT Services,27BBBBB3677P7Z5,HSN 2710,INV/2025/48974,True,0
TXN-2025-00240,2025-05-31,26421.85,Mehta Tech Solutions LLP,27BBBBB6514A2Z7,HSN 5208,INV/2025/84531,True,0
TXN-2025-00241,2025-06-08,400000.0,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,SAC 9983,INV/2025/23006,True,1
TXN-2025-00242,2025-02-23,12188.05,Kapur Electronics,07AAAAA1750B5Z2,HSN 7208,INV/2025/44687,True,0
TXN-2025-00243,2025-06-19,20010.05,Reliance Industries Ltd,27BBBBB2679F2Z7,HSN 7208,INV/2025/41439,True,0
TXN-2025-00244,2025-02-14,26704.95,Delhi Distribution Network,19DDDDD9785A7Z2,HSN 8471,INV/2025/30517,True,0
TXN-2025-00245,2025-01-01,5114.13,Mehta Tech Solutions LLP,27BBBBB6514A2Z7,HSN 2710,INV/2025/87832,True,0
TXN-2025-00246,2025-05-01,10223.04,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,HSN 8471,INV/2025/40340,True,0
TXN-2025-00247,2025-03-15,9136.6,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,HSN 5208,INV/2025/69510,True,0
TXN-2025-00248,2025-01-19,7921.51,Kapur Electronics,07AAAAA1750B5Z2,HSN 7208,INV/2025/44675,True,0
TXN-2025-00249,2025-06-10,54850.33,Global Enterprises,33EEEEE5803F6Z4,SAC 9965,INV/2025/35928,True,0
TXN-2025-00250,2025-04-19,18471.52,Reliance Industries Ltd,27BBBBB2679F2Z7,SAC 9983,INV/2025/39466,True,0
TXN-2025-00251,2025-06-15,4872.16,Infosys Limited,07AAAAA1488A4Z4,HSN 5208,INV/2025/28643,True,0
TXN-2025-00252,2025-01-19,27841.68,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,HSN 7208,INV/2025/50319,True,0
TXN-2025-00253,2025-06-02,72964.26,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,HSN 4819,INV/2025/84607,True,0
TXN-2025-00254,2025-03-15,30514.96,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 8471,INV/2025/71433,True,0
TXN-2025-00255,2025-06-26,3962.0,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,SAC 9965,INV/2025/62757,True,0
TXN-2025-00256,2025-03-11,9068.96,Delhi Distribution Network,19DDDDD9785A7Z2,SAC 9983,INV/2025/74722,True,0
TXN-2025-00257,2025-04-23,36810.15,Reliance Industries Ltd,27BBBBB2679F2Z7,SAC 9983,INV/2025/15224,True,0
TXN-2025-00258,2025-04-21,7584.52,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,HSN 5208,INV/2025/89129,True,0
TXN-2025-00259,2025-03-06,19054.44,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,HSN 8471,INV/2025/40005,True,0
TXN-2025-00260,2025-06-22,400000.0,Bharat Petroleum Dealer,09CCCCC2169F3Z9,HSN 4819,INV/2025/85392,True,1
TXN-2025-00261,2025-05-31,6364.28,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,HSN 4819,INV/2025/98117,True,0
TXN-2025-00262,2025-03-10,12738.44,Global Enterprises,33EEEEE5803F6Z4,HSN 8471,INV/2025/32962,True,0
TXN-2025-00263,2025-05-01,1000000.0,Delhi Distribution Network,19DDDDD9785A7Z2,SAC 9965,INV/2025/67963,True,1
TXN-2025-00264,2025-03-13,5886.93,Infosys Limited,07INVALIDGSTIN12,SAC 9983,INV/2025/67132,True,1
TXN-2025-00265,2025-06-12,10915.57,Bharat Petroleum Dealer,09CCCCC2169F3Z9,HSN 2710,INV/2025/21959,True,0
TXN-2025-00266,2025-05-01,4923.49,Verma Stationery Traders,27BBBBB7924C5Z3,HSN 2710,INV/2025/53687,True,0
TXN-2025-00267,2025-03-24,49312.31,Kapur Electronics,07AAAAA1750B5Z2,HSN 8471,INV/2025/31079,True,0
TXN-2025-00268,2025-03-26,4255.16,Mehta Tech Solutions LLP,27BBBBB6514A2Z7,SAC 9965,INV/2025/74942,True,0
TXN-2025-00269,2025-03-15,9395.3,Kapur Electronics,07AAAAA1750B5Z2,HSN 2710,INV/2025/82102,True,0
TXN-2025-00270,2025-01-10,14832.74,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 8471,INV/2025/51224,True,0
TXN-2025-00271,2025-03-06,42320.15,Verma Stationery Traders,27BBBBB7924C5Z3,HSN 8471,INV/2025/62976,True,0
TXN-2025-00272,2025-05-12,4235.73,Bharat Petroleum Dealer,09CCCCC2169F3Z9,HSN 8471,INV/2025/96200,True,0
TXN-2025-00273,2025-05-19,33878.33,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 2710,INV/2025/17104,True,0
TXN-2025-00274,2025-02-18,13469.54,Delhi Distribution Network,19DDDDD9785A7Z2,HSN 5208,INV/2025/91609,True,0
TXN-2025-00275,2025-05-08,6092.37,Kapur Electronics,07AAAAA1750B5Z2,HSN 2710,INV/2025/16764,True,0
TXN-2025-00276,2025-02-22,19335.2,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,SAC 9983,INV/2025/27172,True,0
TXN-2025-00277,2025-03-15,15666.0,Aggarwal Auto Components,07AAAAA6881C5Z1,SAC 9965,INV/2025/73532,True,0
TXN-2025-00278,2025-02-01,8265.34,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,SAC 9965,INV/2025/89806,True,0
TXN-2025-00279,2025-03-03,14126.98,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,HSN 7208,INV/2025/50730,True,0
TXN-2025-00280,2025-05-22,9815.81,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,SAC 9983,INV/2025/63476,True,0
TXN-2025-00281,2025-01-24,14629.77,Sharma Logistics & Freight,33EEEEE1434F4Z9,HSN 4819,INV/2025/24871,True,0
TXN-2025-00282,2025-04-29,22690.57,Reliance Industries Ltd,27BBBBB2679F2Z7,SAC 9965,INV/2025/30181,True,0
TXN-2025-00283,2025-05-08,47515.6,Chawla IT Services,27BBBBB3677P7Z5,SAC 9965,INV/2025/48254,True,0
TXN-2025-00284,2025-05-11,4962.91,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,HSN 5208,INV/2025/64459,True,0
TXN-2025-00285,2025-05-04,73601.94,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 7208,INV/2025/69871,True,0
TXN-2025-00286,2025-05-22,2802.68,Infosys Limited,07INVALIDGSTIN12,HSN 2710,INV/2025/34983,True,1
TXN-2025-00287,2025-06-03,11832.11,Delhi Distribution Network,19DDDDD9785A7Z2,SAC 9965,INV/2025/27892,True,0
TXN-2025-00288,2025-01-18,21389.46,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,HSN 4819,INV/2025/64387,True,0
TXN-2025-00289,2025-03-29,16727.23,Chawla IT Services,27BBBBB3677P7Z5,HSN 4819,INV/2025/76550,True,0
TXN-2025-00290,2025-03-10,8118.01,Bharat Petroleum Dealer,09CCCCC2169F3Z9,HSN 8471,INV/2025/47072,True,0
TXN-2025-00291,2025-03-18,11310.67,Bharat Petroleum Dealer,09CCCCC2169F3Z9,SAC 9983,INV/2025/86011,True,0
TXN-2025-00292,2025-06-18,9005.58,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 4819,INV/2025/29476,True,0
TXN-2025-00293,2025-04-25,8337.41,Delhi Distribution Network,19DDDDD9785A7Z2,HSN 2710,INV/2025/55236,True,0
TXN-2025-00294,2025-03-27,26362.07,Delhi Distribution Network,19DDDDD9785A7Z2,HSN 4819,INV/2025/81228,True,0
TXN-2025-00295,2025-04-07,92373.31,Aggarwal Auto Components,07AAAAA6881C5Z1,UNCLASSIFIED,INV/2025/34727,True,1
TXN-2025-00296,2025-06-28,7674.61,Sharma Logistics & Freight,33EEEEE1434F4Z9,SAC 9983,INV/2025/60196,True,0
TXN-2025-00297,2025-03-01,800000.0,Bharat Petroleum Dealer,09CCCCC2169F3Z9,HSN 4819,INV/2025/63841,True,1
TXN-2025-00298,2025-01-12,17083.01,Verma Stationery Traders,27BBBBB7924C5Z3,SAC 9965,INV/2025/71993,True,0
TXN-2025-00299,2025-06-30,25598.52,Chawla IT Services,27BBBBB3677P7Z5,HSN 4819,INV/2025/59968,True,0
TXN-2025-00300,2025-04-09,22108.18,Kapur Electronics,07AAAAA1750B5Z2,HSN 4819,INV/2025/95461,True,0
TXN-2025-00301,2025-02-08,6882.96,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 8471,INV/2025/26547,True,0
TXN-2025-00302,2025-05-09,8534.36,Global Enterprises,33EEEEE5803F6Z4,HSN 5208,INV/2025/23154,True,0
TXN-2025-00303,2025-04-23,24290.36,Reliance Industries Ltd,27BBBBB2679F2Z7,SAC 9983,INV/2025/69890,True,0
TXN-2025-00304,2025-01-04,21770.18,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,HSN 7208,INV/2025/63736,True,0
TXN-2025-00305,2025-06-17,13138.19,Infosys Limited,07AAAAA1488A4Z4,HSN 8471,INV/2025/71537,True,0
TXN-2025-00306,2025-03-09,349366.14,Verma Stationery Traders,27BBBBB7924C5Z3,CASH PAYMENT,INV/2025/62098,True,1
TXN-2025-00307,2025-06-16,37128.19,Reliance Industries Ltd,27BBBBB2679F2Z7,HSN 4819,INV/2025/53065,True,0
TXN-2025-00308,2025-06-22,8322.71,Bharat Petroleum Dealer,09CCCCC2169F3Z9,SAC 9983,INV/2025/59808,True,0
TXN-2025-00309,2025-03-23,20695.63,Kapur Electronics,07AAAAA1750B5Z2,SAC 9965,INV/2025/73956,True,0
TXN-2025-00310,2025-05-19,58537.73,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,SAC 9983 (NO TDS),INV/2025/18968,False,1
TXN-2025-00311,2025-03-02,11224.51,Kapur Electronics,07AAAAA1750B5Z2,SAC 9965,INV/2025/47667,True,0
TXN-2025-00312,2025-02-28,32177.46,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,HSN 8471,INV/2025/66881,True,0
TXN-2025-00313,2025-01-26,1000000.0,Apex Packaging Solutions,09CCCCC3664C6Z4,SAC 9965,INV/2025/23173,True,1
TXN-2025-00314,2025-04-24,25611.78,Infosys Limited,07AAAAA1488A4Z4,SAC 9965,INV/2025/49251,True,0
TXN-2025-00315,2025-01-08,37963.6,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,HSN 5208,INV/2025/17355,True,0
TXN-2025-00316,2025-03-17,13586.11,Verma Stationery Traders,27BBBBB7924C5Z3,HSN 5208,INV/2025/66450,True,0
TXN-2025-00317,2025-02-07,23053.26,Sharma Logistics & Freight,33EEEEE1434F4Z9,SAC 9983,INV/2025/64008,True,0
TXN-2025-00318,2025-05-25,10423.17,Kapur Electronics,07AAAAA1750B5Z2,HSN 4819,INV/2025/33600,True,0
TXN-2025-00319,2025-02-13,17315.08,Infosys Limited,07AAAAA1488A4Z4,HSN 8471,INV/2025/89887,True,0
TXN-2025-00320,2025-04-08,12038.75,Global Enterprises,33EEEEE5803F6Z4,SAC 9965,INV/2025/41566,True,0
TXN-2025-00321,2025-05-08,14437.68,Chawla IT Services,27BBBBB3677P7Z5,SAC 9983,INV/2025/28758,True,0
TXN-2025-00322,2025-03-01,21506.83,Aggarwal Auto Components,07AAAAA6881C5Z1,SAC 9965,INV/2025/43289,True,0
TXN-2025-00323,2025-04-28,6942.54,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,SAC 9965,INV/2025/11231,True,0
TXN-2025-00324,2025-04-30,71247.13,Chawla IT Services,27BBBBB3677P7Z5,HSN 5208,INV/2025/98815,True,0
TXN-2025-00325,2025-05-20,5974.08,Infosys Limited,07AAAAA1488A4Z4,HSN 8471,INV/2025/67898,True,0
TXN-2025-00326,2025-03-30,5057.61,Global Enterprises,33EEEEE5803F6Z4,HSN 5208,INV/2025/93746,True,0
TXN-2025-00327,2025-04-19,33741.66,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,HSN 5208,INV/2025/69878,True,0
TXN-2025-00328,2025-03-19,25168.04,Sharma Logistics & Freight,33EEEEE1434F4Z9,HSN 2710,INV/2025/73335,True,0
TXN-2025-00329,2025-01-28,22010.96,Sharma Logistics & Freight,33EEEEE1434F4Z9,HSN 2710,INV/2025/84963,True,0
TXN-2025-00330,2025-04-02,22085.5,Global Enterprises,33EEEEE5803F6Z4,HSN 5208,INV/2025/48696,True,0
TXN-2025-00331,2025-01-06,1000000.0,Bharat Petroleum Dealer,09CCCCC2169F3Z9,SAC 9965,INV/2025/61879,True,1
TXN-2025-00332,2025-03-12,121170.73,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,SAC 9983,INV/2025/99889,True,1
TXN-2025-00333,2025-01-13,14194.98,Chawla IT Services,27BBBBB3677P7Z5,SAC 9983,INV/2025/75107,True,0
TXN-2025-00334,2025-03-15,7771.91,Apex Packaging Solutions,09CCCCC3664C6Z4,HSN 4819,INV/2025/40162,True,0
TXN-2025-00335,2025-06-05,29146.67,Apex Packaging Solutions,09CCCCC3664C6Z4,HSN 5208,INV/2025/38705,True,0
TXN-2025-00336,2025-06-12,11876.94,Sharma Logistics & Freight,33EEEEE1434F4Z9,SAC 9983,INV/2025/42850,True,0
TXN-2025-00337,2025-06-23,151826.58,Apex Packaging Solutions,09CCCCC3664C6Z4,UNCLASSIFIED,INV/2025/96400,True,1
TXN-2025-00338,2025-06-24,10330.87,Bharat Petroleum Dealer,09CCCCC2169F3Z9,HSN 7208,INV/2025/92345,True,0
TXN-2025-00339,2025-01-25,18589.37,Chawla IT Services,27BBBBB3677P7Z5,SAC 9965,INV/2025/94717,True,0
TXN-2025-00340,2025-01-11,8510.2,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,HSN 4819,INV/2025/67779,True,0
TXN-2025-00341,2025-01-09,6920.36,Global Enterprises,33EEEEE5803F6Z4,HSN 5208,INV/2025/27224,True,0
TXN-2025-00342,2025-01-24,16235.41,Chawla IT Services,27BBBBB3677P7Z5,HSN 5208,INV/2025/52823,True,0
TXN-2025-00343,2025-04-17,361960.15,Infosys Limited,07AAAAA1488A4Z4,HSN 7208,INV/2025/27322,True,1
TXN-2025-00344,2025-05-19,8905.69,Chawla IT Services,27BBBBB3677P7Z5,HSN 5208,INV/2025/79579,True,0
TXN-2025-00345,2025-05-09,9165.2,Chawla IT Services,27BBBBB3677P7Z5,HSN 5208,INV/2025/31567,True,0
TXN-2025-00346,2025-03-07,16084.96,Chawla IT Services,27BBBBB3677P7Z5,HSN 4819,INV/2025/73156,True,0
TXN-2025-00347,2025-03-17,87652.37,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,HSN 4819,INV/2025/54396,True,1
TXN-2025-00348,2025-01-30,4333.06,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 8471,INV/2025/28449,True,0
TXN-2025-00349,2025-02-27,334316.37,Bharat Petroleum Dealer,09CCCCC2169F3Z9,CASH PAYMENT,INV/2025/98395,True,1
TXN-2025-00350,2025-04-12,800000.0,Bharat Petroleum Dealer,09CCCCC2169F3Z9,HSN 4819,INV/2025/83048,True,1
TXN-2025-00351,2025-04-04,17132.39,Reliance Industries Ltd,27BBBBB2679F2Z7,HSN 4819,INV/2025/61717,True,0
TXN-2025-00352,2025-01-04,43489.94,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,SAC 9983,INV/2025/26199,True,0
TXN-2025-00353,2025-04-27,26532.55,Verma Stationery Traders,27BBBBB7924C5Z3,SAC 9965,INV/2025/98125,True,0
TXN-2025-00354,2025-03-09,11755.18,Global Enterprises,33EEEEE5803F6Z4,HSN 2710,INV/2025/93695,True,0
TXN-2025-00355,2025-04-06,13158.02,Reliance Industries Ltd,27BBBBB2679F2Z7,SAC 9965,INV/2025/40647,True,0
TXN-2025-00356,2025-05-01,5990.78,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,SAC 9983,INV/2025/83584,True,0
TXN-2025-00357,2025-01-04,13163.32,Chawla IT Services,19DDDDD4611P5Z1,SAC 9983,INV/2025/26199,True,1
TXN-2025-00358,2025-06-15,10604.92,Reliance Industries Ltd,27BBBBB2679F2Z7,SAC 9965,INV/2025/70852,True,0
TXN-2025-00359,2025-06-29,201273.13,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,UNCLASSIFIED,INV/2025/63516,True,1
TXN-2025-00360,2025-01-30,6892.68,Infosys Limited,07AAAAA1488A4Z4,HSN 8471,INV/2025/14877,True,0
TXN-2025-00361,2025-03-19,20241.24,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 8471,INV/2025/22739,True,0
TXN-2025-00362,2025-03-02,500000.0,Chawla IT Services,27BBBBB3677P7Z5,SAC 9983,INV/2025/27781,True,1
TXN-2025-00363,2025-04-10,12246.46,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 5208,INV/2025/97881,True,0
TXN-2025-00364,2025-06-28,18423.26,Delhi Distribution Network,19DDDDD9785A7Z2,HSN 2710,INV/2025/86983,True,0
TXN-2025-00365,2025-02-09,23204.82,Chawla IT Services,27BBBBB3677P7Z5,HSN 2710,INV/2025/95841,True,0
TXN-2025-00366,2025-01-26,9691.69,Bharat Petroleum Dealer,09CCCCC2169F3Z9,HSN 2710,INV/2025/90694,True,0
TXN-2025-00367,2025-04-15,15982.89,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,HSN 8471,INV/2025/58566,True,0
TXN-2025-00368,2025-02-25,13494.99,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 2710,INV/2025/40947,True,0
TXN-2025-00369,2025-04-03,14445.54,Reliance Industries Ltd,27BBBBB2679F2Z7,SAC 9965,INV/2025/58147,True,0
TXN-2025-00370,2025-05-20,7198.24,Chawla IT Services,27BBBBB3677P7Z5,SAC 9965,INV/2025/57012,True,0
TXN-2025-00371,2025-01-16,117820.1,Mehta Tech Solutions LLP,27BBBBB6514A2Z7,SAC 9983 (NO TDS),INV/2025/34878,False,1
TXN-2025-00372,2025-02-01,19898.48,Bharat Petroleum Dealer,09CCCCC2169F3Z9,HSN 4819,INV/2025/69600,True,0
TXN-2025-00373,2025-01-24,42655.64,Kapur Electronics,07AAAAA1750B5Z2,HSN 7208,INV/2025/94109,True,0
TXN-2025-00374,2025-06-13,28779.44,Global Enterprises,33EEEEE5803F6Z4,HSN 8471,INV/2025/16629,True,0
TXN-2025-00375,2025-03-27,74797.97,Sharma Logistics & Freight,33EEEEE1434F4Z9,HSN 7208,INV/2025/84000,True,0
TXN-2025-00376,2025-02-22,7230.92,Reliance Industries Ltd,27BBBBB2679F2Z7,HSN 4819,INV/2025/82641,True,0
TXN-2025-00377,2025-02-23,26845.58,Global Enterprises,33EEEEE5803F6Z4,HSN 7208,INV/2025/40539,True,0
TXN-2025-00378,2025-03-26,15470.24,Apex Packaging Solutions,09CCCCC3664C6Z4,HSN 7208,INV/2025/88116,True,0
TXN-2025-00379,2025-01-01,77021.69,Gupta Steel & Hardware Corp,19DDDDD4611P5Z1,HSN 4819,INV/2025/28964,True,0
TXN-2025-00380,2025-02-03,6997.87,Delhi Distribution Network,19DDDDD9785A7Z2,HSN 5208,INV/2025/32871,True,0
TXN-2025-00381,2025-01-29,6824.15,Kapur Electronics,07AAAAA1750B5Z2,HSN 4819,INV/2025/13379,True,0
TXN-2025-00382,2025-02-03,8270.79,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,HSN 5208,INV/2025/41186,True,0
TXN-2025-00383,2025-05-31,2442.76,Verma Stationery Traders,27BBBBB7924C5Z3,HSN 8471,INV/2025/32838,True,0
TXN-2025-00384,2025-03-09,8772.67,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,HSN 7208,INV/2025/65176,True,0
TXN-2025-00385,2025-05-15,7278.6,Reliance Industries Ltd,27BBBBB2679F2Z7,SAC 9965,INV/2025/18330,True,0
TXN-2025-00386,2025-05-02,15067.8,Aggarwal Auto Components,07AAAAA6881C5Z1,HSN 4819,INV/2025/57453,True,0
TXN-2025-00387,2025-05-12,17560.46,Global Enterprises,33EEEEE5803F6Z4,HSN 8471,INV/2025/69245,True,0
TXN-2025-00388,2025-05-09,59930.25,Sharma Logistics & Freight,33EEEEE1434F4Z9,SAC 9983,INV/2025/15683,True,0
TXN-2025-00389,2025-06-18,28576.47,Delhi Distribution Network,19DDDDD9785A7Z2,HSN 5208,INV/2025/70036,True,0
TXN-2025-00390,2025-06-14,8420.94,Tata Consultancy Services Ltd,07AAAAA1409C4Z4,HSN 8471,INV/2025/72781,True,0
TXN-2025-00391,2025-04-13,6511.13,Mehta Tech Solutions LLP,27BBBBB6514A2Z7,SAC 9965,INV/2025/24150,True,0
TXN-2025-00392,2025-05-06,19801.94,Singhania Textiles Pvt Ltd,27BBBBB2654P5Z8,HSN 2710,INV/2025/19632,True,0
TXN-2025-00393,2025-01-21,4646.24,Verma Stationery Traders,27BBBBB7924C5Z3,SAC 9983,INV/2025/29442,True,0
TXN-2025-00394,2025-01-17,57824.45,Infosys Limited,07AAAAA1488A4Z4,HSN 5208,INV/2025/91830,True,0
TXN-2025-00395,2025-06-12,34322.35,Global Enterprises,33EEEEE5803F6Z4,SAC 9983,INV/2025/52622,True,0
TXN-2025-00396,2025-04-08,9178.87,Global Enterprises,33EEEEE5803F6Z4,SAC 9983,INV/2025/48652,True,0
TXN-2025-00397,2025-04-27,3393.08,Delhi Distribution Network,19DDDDD9785A7Z2,SAC 9983,INV/2025/66387,True,0
TXN-2025-00398,2025-01-26,39462.18,Apex Packaging Solutions,09CCCCC3664C6Z4,SAC 9965,INV/2025/24996,True,0
TXN-2025-00399,2025-06-17,12189.96,Kapur Electronics,07INVALIDGSTIN12,HSN 4819,INV/2025/82264,True,1
TXN-2025-00400,2025-02-25,257296.92,Mehta Tech Solutions LLP,27BBBBB6514A2Z7,CASH PAYMENT,INV/2025/39949,True,1
TXN-2025-00401,2025-04-16,3731.1,Verma Stationery Traders,27BBBBB7924C5Z3,HSN 4819,INV/2025/69441,True,0
TXN-2025-00402,2025-04-13,8270.91,Mehta Tech Solutions LLP,27BBBBB6514A2Z7,SAC 9965,INV/2025/22463,True,0
TXN-2025-00403,2025-03-22,13415.89,Mehta Tech Solutions LLP,27BBBBB6514A2Z7,HSN 5208,INV/2025/97177,True,0
TXN-2025-00404,2025-03-07,13871.4,Verma Stationery Traders,27BBBBB7924C5Z3,HSN 7208,INV/2025/72163,True,0
TXN-2025-00405,2025-01-18,9320.28,Reliance Industries Ltd,27BBBBB2679F2Z7,HSN 4819,INV/2025/21188,True,0
TXN-2025-00406,2025-01-24,21988.61,Mehta Tech Solutions LLP,27BBBBB6514A2Z7,HSN 8471,INV/2025/58843,True,0
